File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF124DUF	bigBed broadPeak	hotspots	ENCSR426TPQ	DNase-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF129DLY, ENCFF967OQF	4996455	ENCODE Processing Pipeline	493fc2cd7dcb143b39811325a77f97ab		https://www.encodeproject.org/files/ENCFF124DUF/@@download/ENCFF124DUF.bigBed	GRCh38			archived			sequencing runs labeled as technical replicates		
ENCFF761NBY	bigBed broadPeak	hotspots	ENCSR426TPQ	DNase-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF179ENM, ENCFF390DNP	4951963	ENCODE Processing Pipeline	625f1d9cba4e01a40fe50c838d548061		https://www.encodeproject.org/files/ENCFF761NBY/@@download/ENCFF761NBY.bigBed	hg19			archived			sequencing runs labeled as technical replicates		
ENCFF179ENM	bam	alignments	ENCSR426TPQ	DNase-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF152LVI, ENCFF440IHT	14373198460	ENCODE Processing Pipeline	0034bf6af81dc331b41692eec4f76fb4		https://www.encodeproject.org/files/ENCFF179ENM/@@download/ENCFF179ENM.bam	hg19			released			sequencing runs labeled as technical replicates		
ENCFF440IHT	bam	unfiltered alignments	ENCSR426TPQ	DNase-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF041IQZ, ENCFF403GAI, ENCFF549HLL	15689664204	ENCODE Processing Pipeline	98e991d4c67c1e12e02491e2e3625395		https://www.encodeproject.org/files/ENCFF440IHT/@@download/ENCFF440IHT.bam	hg19			released			sequencing runs labeled as technical replicates		
ENCFF921KRC	bed narrowPeak	peaks	ENCSR426TPQ	DNase-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF179ENM, ENCFF390DNP	2532923	ENCODE Processing Pipeline	11f3c7e99e947ff46631a360bafac3ba		https://www.encodeproject.org/files/ENCFF921KRC/@@download/ENCFF921KRC.bed.gz	hg19			archived			sequencing runs labeled as technical replicates		
ENCFF152LVI	bam	unfiltered alignments	ENCSR426TPQ	DNase-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF239YUP, ENCFF549HLL, ENCFF900AXM	2085946372	ENCODE Processing Pipeline	b00dcd01e9f4ddac8b3ee63c8ed9f431		https://www.encodeproject.org/files/ENCFF152LVI/@@download/ENCFF152LVI.bam	hg19			released			sequencing runs labeled as technical replicates		
ENCFF734ZHH	bigBed narrowPeak	peaks	ENCSR426TPQ	DNase-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF179ENM, ENCFF390DNP	3270931	ENCODE Processing Pipeline	91a7a88edb9521cbcaf1534df65f55a5		https://www.encodeproject.org/files/ENCFF734ZHH/@@download/ENCFF734ZHH.bigBed	hg19			archived			sequencing runs labeled as technical replicates		
ENCFF048BRF	bigWig	read-depth normalized signal	ENCSR426TPQ	DNase-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF179ENM	784963458	ENCODE Processing Pipeline	b33155b885e6f6f58a50f81697ec99f2		https://www.encodeproject.org/files/ENCFF048BRF/@@download/ENCFF048BRF.bigWig	hg19			released			sequencing runs labeled as technical replicates		
ENCFF167GDZ	bed broadPeak	hotspots	ENCSR426TPQ	DNase-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF179ENM, ENCFF390DNP	3476482	ENCODE Processing Pipeline	403cb73827ab359fd641aa5f421e786f		https://www.encodeproject.org/files/ENCFF167GDZ/@@download/ENCFF167GDZ.bed.gz	hg19			archived			sequencing runs labeled as technical replicates		
ENCFF032ZQB	bed bed3+	enrichment	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK, ENCFF967OQF	77810772	ENCODE Processing Pipeline	0c2e05435daeef56fc6469ffa216ef0c		https://www.encodeproject.org/files/ENCFF032ZQB/@@download/ENCFF032ZQB.bed.gz	GRCh38			released		low read depth			
ENCFF592NZC	bed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK, ENCFF967OQF	1116522	ENCODE Processing Pipeline	186f674b57c8070a81d886782e10b30d		https://www.encodeproject.org/files/ENCFF592NZC/@@download/ENCFF592NZC.bed.gz	GRCh38			released		low read depth			
ENCFF040WPR	bed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK, ENCFF967OQF	769302	ENCODE Processing Pipeline	5672f02a73b0452ec78c60da0d4c936e		https://www.encodeproject.org/files/ENCFF040WPR/@@download/ENCFF040WPR.bed.gz	GRCh38			released		low read depth			
ENCFF543NBZ	bigBed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK, ENCFF967OQF	1005646	ENCODE Processing Pipeline	8763f079b344cdb2a27eaa70559d45ab		https://www.encodeproject.org/files/ENCFF543NBZ/@@download/ENCFF543NBZ.bigBed	GRCh38			released		low read depth			
ENCFF187CJT	bigBed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK, ENCFF967OQF	1632923	ENCODE Processing Pipeline	5a5e7fc57e3ad664546e1111693a3fdd		https://www.encodeproject.org/files/ENCFF187CJT/@@download/ENCFF187CJT.bigBed	GRCh38			released		low read depth			
ENCFF776QSF	bed bed3+	enrichment	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG, ENCFF390DNP	77820279	ENCODE Processing Pipeline	7702fae3c638648db7c4ff66f73069e2		https://www.encodeproject.org/files/ENCFF776QSF/@@download/ENCFF776QSF.bed.gz	hg19			released		low read depth			
ENCFF536QQX	bed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG, ENCFF390DNP	1116560	ENCODE Processing Pipeline	680f68ac1e7f95ceb35bded28daa1169		https://www.encodeproject.org/files/ENCFF536QQX/@@download/ENCFF536QQX.bed.gz	hg19			released		low read depth			
ENCFF711VFJ	bed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG, ENCFF390DNP	769872	ENCODE Processing Pipeline	fde637f5cbe69c3d8a35e6a8e650bdb0		https://www.encodeproject.org/files/ENCFF711VFJ/@@download/ENCFF711VFJ.bed.gz	hg19			released		low read depth			
ENCFF511LCE	bigBed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG, ENCFF390DNP	1004859	ENCODE Processing Pipeline	58a6510710188d9eb16adeb3c8a31f2f		https://www.encodeproject.org/files/ENCFF511LCE/@@download/ENCFF511LCE.bigBed	hg19			released		low read depth			
ENCFF850FRS	bigBed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG, ENCFF390DNP	1630291	ENCODE Processing Pipeline	215d6ac639b22d583e1f68e9ad438251		https://www.encodeproject.org/files/ENCFF850FRS/@@download/ENCFF850FRS.bigBed	hg19			released		low read depth			
ENCFF443DXI	fastq	reads	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	2	36		single-ended				835737607	Zhiping Weng, UMass	e7d68aee8b64659c521627e16254b597	SRA:SRR352617	https://www.encodeproject.org/files/ENCFF443DXI/@@download/ENCFF443DXI.fastq.gz		Illumina Genome Analyzer IIx		released		low read depth			
ENCFF337KND	fastq	reads	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	2	36		single-ended				349216983	Zhiping Weng, UMass	8e5e961d7d685e3ed3094c47fd11d906	SRA:SRR352616	https://www.encodeproject.org/files/ENCFF337KND/@@download/ENCFF337KND.fastq.gz		Illumina Genome Analyzer IIx		released		low read depth			
ENCFF751PIN	bam	unfiltered alignments	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF337KND, ENCFF443DXI, ENCFF496RSW	1393390777	ENCODE Processing Pipeline	b269180e6fc8563deb1647b8dde202d1		https://www.encodeproject.org/files/ENCFF751PIN/@@download/ENCFF751PIN.bam	GRCh38			released		low read depth			
ENCFF064LTH	bam	unfiltered alignments	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF337KND, ENCFF443DXI, ENCFF549HLL	1382850772	ENCODE Processing Pipeline	b2d421c7365b871eb5d6c5e66a759229		https://www.encodeproject.org/files/ENCFF064LTH/@@download/ENCFF064LTH.bam	hg19			archived		low read depth			
ENCFF569SWV	bam	alignments	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF751PIN	1125554261	ENCODE Processing Pipeline	374c30bc534820659d67e9b263cbe3ca		https://www.encodeproject.org/files/ENCFF569SWV/@@download/ENCFF569SWV.bam	GRCh38			archived		low read depth			
ENCFF351NZU	bam	alignments	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF064LTH	1134479646	ENCODE Processing Pipeline	f25139f0b1e158a284e0a9ca835bc00a		https://www.encodeproject.org/files/ENCFF351NZU/@@download/ENCFF351NZU.bam	hg19			archived		low read depth			
ENCFF350LAS	bed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF569SWV, ENCFF992CZQ	989456	ENCODE Processing Pipeline	ec6f1d4b90f8fce0e8f18a86061d97bd		https://www.encodeproject.org/files/ENCFF350LAS/@@download/ENCFF350LAS.bed.gz	GRCh38			archived		low read depth			
ENCFF934EAN	bed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF569SWV, ENCFF992CZQ	726889	ENCODE Processing Pipeline	79e6b355b4ea341155ccde840295f786		https://www.encodeproject.org/files/ENCFF934EAN/@@download/ENCFF934EAN.bed.gz	GRCh38			archived		low read depth			
ENCFF112YET	bed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF351NZU	985093	ENCODE Processing Pipeline	601703f32487a6a9b2f0807e8ebdb709		https://www.encodeproject.org/files/ENCFF112YET/@@download/ENCFF112YET.bed.gz	hg19			archived		low read depth			
ENCFF475BQT	bigBed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF569SWV, ENCFF992CZQ	1015531	ENCODE Processing Pipeline	292ee3c7fa7ecea4a858f4ff346960a3		https://www.encodeproject.org/files/ENCFF475BQT/@@download/ENCFF475BQT.bigBed	GRCh38			archived		low read depth			
ENCFF110SZL	bed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF351NZU	724190	ENCODE Processing Pipeline	2ec6857a86e55bc4f443cbbb5b995e8b		https://www.encodeproject.org/files/ENCFF110SZL/@@download/ENCFF110SZL.bed.gz	hg19			archived		low read depth			
ENCFF192FKY	bigBed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF569SWV, ENCFF992CZQ	1441893	ENCODE Processing Pipeline	80ce406747cb1ad8b959c1ea56470139		https://www.encodeproject.org/files/ENCFF192FKY/@@download/ENCFF192FKY.bigBed	GRCh38			archived		low read depth			
ENCFF990RTM	bigBed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF351NZU	1006959	ENCODE Processing Pipeline	4088983cb00dec0492c88e45356cc3e6		https://www.encodeproject.org/files/ENCFF990RTM/@@download/ENCFF990RTM.bigBed	hg19			archived		low read depth			
ENCFF996RHV	bigBed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF351NZU	1431105	ENCODE Processing Pipeline	0429dcb59d0125968ebe36f4a8d70fcb		https://www.encodeproject.org/files/ENCFF996RHV/@@download/ENCFF996RHV.bigBed	hg19			archived		low read depth			
ENCFF303UZK	bam	alignments	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF751PIN	1117925596	ENCODE Processing Pipeline	f2a2ad88712179524bb15e8d78b9f3f7		https://www.encodeproject.org/files/ENCFF303UZK/@@download/ENCFF303UZK.bam	GRCh38			released		low read depth			
ENCFF924PVB	bigWig	read-depth normalized signal	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK	565958613	ENCODE Processing Pipeline	dd1c61fe6d19b0e2e2efc6505b2ec604		https://www.encodeproject.org/files/ENCFF924PVB/@@download/ENCFF924PVB.bigWig	GRCh38			released		low read depth			
ENCFF232UQE	bed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK, ENCFF967OQF	1112457	ENCODE Processing Pipeline	6b476d73809915871015a1505f124491		https://www.encodeproject.org/files/ENCFF232UQE/@@download/ENCFF232UQE.bed.gz	GRCh38			archived		low read depth			
ENCFF188ZFG	bed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK, ENCFF967OQF	770702	ENCODE Processing Pipeline	dbdaaebd8bfa380043a063bbdf6b7b70		https://www.encodeproject.org/files/ENCFF188ZFG/@@download/ENCFF188ZFG.bed.gz	GRCh38			archived		low read depth			
ENCFF917DXU	bigBed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK, ENCFF967OQF	1011266	ENCODE Processing Pipeline	07f6c964816ac140c01734bfc5a57578		https://www.encodeproject.org/files/ENCFF917DXU/@@download/ENCFF917DXU.bigBed	GRCh38			archived		low read depth			
ENCFF333SZU	bigBed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF303UZK, ENCFF967OQF	1633174	ENCODE Processing Pipeline	f70a8307f22123ba7a42f3abd96a2b8f		https://www.encodeproject.org/files/ENCFF333SZU/@@download/ENCFF333SZU.bigBed	GRCh38			archived		low read depth			
ENCFF334XBX	bam	unfiltered alignments	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF337KND, ENCFF443DXI, ENCFF549HLL	1382844682	ENCODE Processing Pipeline	b522d44c7f6fb55c3ac22a5e8aa3842a		https://www.encodeproject.org/files/ENCFF334XBX/@@download/ENCFF334XBX.bam	hg19			released		low read depth			
ENCFF151PSG	bam	alignments	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF334XBX	1126242273	ENCODE Processing Pipeline	d783d5fdae3f28bf12dd101fb4028ff1		https://www.encodeproject.org/files/ENCFF151PSG/@@download/ENCFF151PSG.bam	hg19			released		low read depth			
ENCFF275REM	bigWig	read-depth normalized signal	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG	562914851	ENCODE Processing Pipeline	311cca02ae1909ed5bed79e1171b719e		https://www.encodeproject.org/files/ENCFF275REM/@@download/ENCFF275REM.bigWig	hg19			released		low read depth			
ENCFF219GDQ	bed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG, ENCFF390DNP	1110909	ENCODE Processing Pipeline	bce283b400020d3b2b161ca4fcbf670d		https://www.encodeproject.org/files/ENCFF219GDQ/@@download/ENCFF219GDQ.bed.gz	hg19			archived		low read depth			
ENCFF227CMU	bed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG, ENCFF390DNP	769745	ENCODE Processing Pipeline	2874b4c2f76a55fa2d4444f10392e467		https://www.encodeproject.org/files/ENCFF227CMU/@@download/ENCFF227CMU.bed.gz	hg19			archived		low read depth			
ENCFF196NWG	bigBed narrowPeak	peaks	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG, ENCFF390DNP	1004662	ENCODE Processing Pipeline	8c37f065d527ffc7aa491769a635e2e5		https://www.encodeproject.org/files/ENCFF196NWG/@@download/ENCFF196NWG.bigBed	hg19			archived		low read depth			
ENCFF232WCY	bigBed broadPeak	hotspots	ENCSR826ERZ	DNase-seq	UBERON:0001499	Muscle_Skeletal	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF151PSG, ENCFF390DNP	1623847	ENCODE Processing Pipeline	d630d40627a21f71bc07a1b404a8117d		https://www.encodeproject.org/files/ENCFF232WCY/@@download/ENCFF232WCY.bigBed	hg19			archived		low read depth			
ENCFF443HMB	bed bed3+	enrichment	ENCSR522WLH	DNase-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens					DNA					False	2016-05-09	ENCODE				1							ENCFF653CYW, ENCFF967OQF	328933591	ENCODE Processing Pipeline	853a843c3f2f5db04134371ae9fe253c		https://www.encodeproject.org/files/ENCFF443HMB/@@download/ENCFF443HMB.bed.gz	GRCh38			released		low spot score			
ENCFF208OYQ	bed broadPeak	hotspots	ENCSR522WLH	DNase-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens					DNA					False	2016-05-09	ENCODE				1							ENCFF653CYW, ENCFF967OQF	2092405	ENCODE Processing Pipeline	23a88f4d24be9cb127d01ed631428cbc		https://www.encodeproject.org/files/ENCFF208OYQ/@@download/ENCFF208OYQ.bed.gz	GRCh38			released		low spot score			
ENCFF627DYO	bed narrowPeak	peaks	ENCSR522WLH	DNase-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens					DNA					False	2016-05-09	ENCODE				1							ENCFF653CYW, ENCFF967OQF	1608069	ENCODE Processing Pipeline	afa6b03d8426235d35677237fb363e03		https://www.encodeproject.org/files/ENCFF627DYO/@@download/ENCFF627DYO.bed.gz	GRCh38			released		low spot score			
ENCFF063NBX	bigBed narrowPeak	peaks	ENCSR522WLH	DNase-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens					DNA					False	2016-05-09	ENCODE				1							ENCFF653CYW, ENCFF967OQF	2216322	ENCODE Processing Pipeline	b70638ea7db5e6a6cd77b284ab6d173b		https://www.encodeproject.org/files/ENCFF063NBX/@@download/ENCFF063NBX.bigBed	GRCh38			released		low spot score			
ENCFF893PCQ	bigBed broadPeak	hotspots	ENCSR522WLH	DNase-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens					DNA					False	2016-05-09	ENCODE				1							ENCFF653CYW, ENCFF967OQF	3107577	ENCODE Processing Pipeline	955b9775ed87bf22e8b1223bfccecf40		https://www.encodeproject.org/files/ENCFF893PCQ/@@download/ENCFF893PCQ.bigBed	GRCh38			released		low spot score			
ENCFF860JXB	fastq	reads	ENCSR522WLH	DNase-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens					DNA					False	2016-05-09	ENCODE				1	2	36		paired-ended	1	ENCFF012FGM		224764124	John Stamatoyannopoulos, UW	643f6a8c03d19d00e0ad80e3b35d8d8a		https://www.encodeproject.org/files/ENCFF860JXB/@@download/ENCFF860JXB.fastq.gz		Illumina HiSeq 4000		released		low spot score			
ENCFF654DOD	fastq	reads	ENCSR522WLH	DNase-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens					DNA					False	2016-05-09	ENCODE				1	2	36		paired-ended	1	ENCFF325XTE		5929750617	John Stamatoyannopoulos, UW	be7f5600f417688f3e5d3eefc1ddc798		https://www.encodeproject.org/files/ENCFF654DOD/@@download/ENCFF654DOD.fastq.gz		Illumina HiSeq 4000		released		low spot score			
ENCFF325XTE	fastq	reads	ENCSR522WLH	DNase-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens					DNA					False	2016-05-09	ENCODE				1	2	36		paired-ended	2	ENCFF654DOD		6766167080	John Stamatoyannopoulos, UW	607e525378ad8b05ab7ac0f477207f92		https://www.encodeproject.org/files/ENCFF325XTE/@@download/ENCFF325XTE.fastq.gz		Illumina HiSeq 4000		released		low spot score			
ENCFF012FGM	fastq	reads	ENCSR522WLH	DNase-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens					DNA					False	2016-05-09	ENCODE				1	2	36		paired-ended	2	ENCFF860JXB		242199026	John Stamatoyannopoulos, UW	2c282fb6738d632281c4a3d7d7007795		https://www.encodeproject.org/files/ENCFF012FGM/@@download/ENCFF012FGM.fastq.gz		Illumina HiSeq 4000		released		low spot score			
